Hour,Latitude,Longitude,Pm 2.5
12,28.630362,77.197293,99.75
13,28.630362,77.197293,100.5
14,28.630362,77.197293,105.5
15,28.630362,77.197293,83.5
16,28.630362,77.197293,85.5
17,28.630362,77.197293,60
18,28.630362,77.197293,61
19,28.630362,77.197293,69.75
20,28.630362,77.197293,95.25
21,28.630362,77.197293,127.75
22,28.630362,77.197293,152.75
23,28.630362,77.197293,156.5
0,28.630362,77.197293,147.25
1,28.630362,77.197293,129.25
2,28.630362,77.197293,115.75
3,28.630362,77.197293,113.25
4,28.630362,77.197293,143.75
5,28.630362,77.197293,187.75
6,28.630362,77.197293,155.25
7,28.630362,77.197293,139.75
8,28.630362,77.197293,140
9,28.630362,77.197293,147
10,28.630362,77.197293,133.5
11,28.630362,77.197293,135
12,28.630362,77.197293,125.25
13,28.630362,77.197293,115.75
14,28.630362,77.197293,90.75
15,28.630362,77.197293,80.5
16,28.630362,77.197293,75.5
17,28.630362,77.197293,67.75
18,28.630362,77.197293,76.5
19,28.630362,77.197293,83.75
20,28.630362,77.197293,99.25
21,28.630362,77.197293,94.5
22,28.630362,77.197293,95
23,28.630362,77.197293,87
0,28.630362,77.197293,69.5
1,28.630362,77.197293,62.75
2,28.630362,77.197293,62.75
3,28.630362,77.197293,56.5
4,28.630362,77.197293,58.75
5,28.630362,77.197293,58.5
6,28.630362,77.197293,49
7,28.630362,77.197293,48.5
8,28.630362,77.197293,70.75
9,28.630362,77.197293,87
10,28.630362,77.197293,84.5
11,28.630362,77.197293,85.5
12,28.630362,77.197293,80.75
13,28.630362,77.197293,76.25
14,28.630362,77.197293,87.75
15,28.630362,77.197293,72.75
16,28.630362,77.197293,63.75
17,28.630362,77.197293,56.5
18,28.630362,77.197293,55.75
19,28.630362,77.197293,57
20,28.630362,77.197293,53.5
21,28.630362,77.197293,50.25
22,28.630362,77.197293,46.75
23,28.630362,77.197293,53.25
0,28.630362,77.197293,58
1,28.630362,77.197293,70.75
2,28.630362,77.197293,92.5
3,28.630362,77.197293,68.75
4,28.630362,77.197293,66
5,28.630362,77.197293,69
6,28.630362,77.197293,69
7,28.630362,77.197293,69.25
8,28.630362,77.197293,73.75
9,28.630362,77.197293,85.25
10,28.630362,77.197293,67
11,28.630362,77.197293,50.5
12,28.630362,77.197293,55
13,28.630362,77.197293,42
14,28.630362,77.197293,33.25
15,28.630362,77.197293,43.25
16,28.630362,77.197293,43
17,28.630362,77.197293,40.5
18,28.630362,77.197293,40.25
19,28.630362,77.197293,38.25
20,28.630362,77.197293,50.25
21,28.630362,77.197293,61
22,28.630362,77.197293,71.25
23,28.630362,77.197293,67
0,28.630362,77.197293,73.25
1,28.630362,77.197293,83
2,28.630362,77.197293,80
3,28.630362,77.197293,71
18,28.630362,77.197293,71
19,28.630362,77.197293,78
20,28.630362,77.197293,87.5
21,28.630362,77.197293,110.25
22,28.630362,77.197293,93.75
23,28.630362,77.197293,93
0,28.630362,77.197293,89.25
1,28.630362,77.197293,90.5
2,28.630362,77.197293,104.75
3,28.630362,77.197293,117.75
4,28.630362,77.197293,123
5,28.630362,77.197293,132.5
6,28.630362,77.197293,160.75
7,28.630362,77.197293,148.5
8,28.630362,77.197293,114.25
9,28.630362,77.197293,116.75
10,28.630362,77.197293,122.25
11,28.630362,77.197293,127
12,28.630362,77.197293,133.5
13,28.630362,77.197293,104
14,28.630362,77.197293,63.75
15,28.630362,77.197293,57.25
16,28.630362,77.197293,47.75
17,28.630362,77.197293,47.5
18,28.630362,77.197293,60.25
19,28.630362,77.197293,70.75
20,28.630362,77.197293,94
21,28.630362,77.197293,137.5
22,28.630362,77.197293,159.5
23,28.630362,77.197293,155.75
0,28.630362,77.197293,144.25
1,28.630362,77.197293,141
2,28.630362,77.197293,175
3,28.630362,77.197293,188
4,28.630362,77.197293,218
5,28.630362,77.197293,219
6,28.630362,77.197293,238.5
7,28.630362,77.197293,285.75
8,28.630362,77.197293,274.75
9,28.630362,77.197293,267.25
10,28.630362,77.197293,257
11,28.630362,77.197293,162.25
12,28.630362,77.197293,103.5
13,28.630362,77.197293,71.75
14,28.630362,77.197293,52.25
15,28.630362,77.197293,46.75
16,28.630362,77.197293,36.5
17,28.630362,77.197293,35.75
18,28.630362,77.197293,40
19,28.630362,77.197293,53
20,28.630362,77.197293,78.5
21,28.630362,77.197293,101
22,28.630362,77.197293,128.5
23,28.630362,77.197293,123.75
0,28.630362,77.197293,113.75
1,28.630362,77.197293,136.5
2,28.630362,77.197293,129
3,28.630362,77.197293,142
4,28.630362,77.197293,157.75
5,28.630362,77.197293,168.5
6,28.630362,77.197293,161.25
7,28.630362,77.197293,145
8,28.630362,77.197293,155.5
9,28.630362,77.197293,169.75
10,28.630362,77.197293,134.25
11,28.630362,77.197293,149.75
12,28.630362,77.197293,120.75
13,28.630362,77.197293,83.75
14,28.630362,77.197293,60
15,28.630362,77.197293,47.25
16,28.630362,77.197293,56.25
17,28.630362,77.197293,66.5
18,28.630362,77.197293,65.5
19,28.630362,77.197293,80.25
20,28.630362,77.197293,97.5
21,28.630362,77.197293,130.25
22,28.630362,77.197293,138.25
23,28.630362,77.197293,148.5
0,28.630362,77.197293,142
1,28.630362,77.197293,144
2,28.630362,77.197293,139.75
3,28.630362,77.197293,136
4,28.630362,77.197293,134
5,28.630362,77.197293,126.5
6,28.630362,77.197293,125.75
7,28.630362,77.197293,138.5
8,28.630362,77.197293,151.75
9,28.630362,77.197293,174.5
10,28.630362,77.197293,155.25
11,28.630362,77.197293,123.75
12,28.630362,77.197293,107.25
13,28.630362,77.197293,101.5
14,28.630362,77.197293,89.75
15,28.630362,77.197293,87.75
16,28.630362,77.197293,91.25
17,28.630362,77.197293,86.5
18,28.630362,77.197293,92.25
19,28.630362,77.197293,103.5
20,28.630362,77.197293,101.75
21,28.630362,77.197293,124.5
22,28.630362,77.197293,151.25
23,28.630362,77.197293,101.5
0,28.630362,77.197293,101.75
1,28.630362,77.197293,96.75
2,28.630362,77.197293,94.25
3,28.630362,77.197293,99.25
4,28.630362,77.197293,105
5,28.630362,77.197293,111.5
6,28.630362,77.197293,115.25
7,28.630362,77.197293,122.75
8,28.630362,77.197293,123.75
9,28.630362,77.197293,118
10,28.630362,77.197293,111.5
11,28.630362,77.197293,113.25
12,28.630362,77.197293,118.25
13,28.630362,77.197293,103.75
14,28.630362,77.197293,103
15,28.630362,77.197293,101.25
16,28.630362,77.197293,91.5
17,28.630362,77.197293,80.5
18,28.630362,77.197293,89.75
19,28.630362,77.197293,98.5
20,28.630362,77.197293,112.25
21,28.630362,77.197293,120.75
22,28.630362,77.197293,118
23,28.630362,77.197293,112.5
0,28.630362,77.197293,90
1,28.630362,77.197293,96.5
2,28.630362,77.197293,87.25
3,28.630362,77.197293,76.5
4,28.630362,77.197293,60.5
5,28.630362,77.197293,59.75
6,28.630362,77.197293,47
7,28.630362,77.197293,28.5
8,28.630362,77.197293,27.75
9,28.630362,77.197293,30
11,28.630362,77.197293,37
12,28.630362,77.197293,35
13,28.630362,77.197293,27
14,28.630362,77.197293,21
15,28.630362,77.197293,21.5
16,28.630362,77.197293,23.5
0,28.6872,77.2103,147.44
1,28.6872,77.2103,148.16
2,28.6872,77.2103,198.54
3,28.6872,77.2103,166.11
4,28.6872,77.2103,170.94
5,28.6872,77.2103,178.16
6,28.6872,77.2103,175.27
7,28.6872,77.2103,239.33
8,28.6872,77.2103,262.43
9,28.6872,77.2103,189.73
10,28.6872,77.2103,241.03
11,28.6872,77.2103,165.87
12,28.6872,77.2103,84.67
13,28.6872,77.2103,64.28
14,28.6872,77.2103,89.98
15,28.6872,77.2103,77.51
16,28.6872,77.2103,61.77
17,28.6872,77.2103,52.53
18,28.6872,77.2103,66
19,28.6872,77.2103,92.76
20,28.6872,77.2103,125.77
21,28.6872,77.2103,164.94
22,28.6872,77.2103,179.01
23,28.6872,77.2103,189.94
0,28.6872,77.2103,204.79
1,28.6872,77.2103,233.77
2,28.6872,77.2103,243.27
3,28.6872,77.2103,232.38
4,28.6872,77.2103,202.05
5,28.6872,77.2103,201.77
6,28.6872,77.2103,171.69
7,28.6872,77.2103,156.85
8,28.6872,77.2103,159.01
9,28.6872,77.2103,164.85
10,28.6872,77.2103,168.33
11,28.6872,77.2103,176.4
12,28.6872,77.2103,119.23
13,28.6872,77.2103,99.8
14,28.6872,77.2103,109.41
15,28.6872,77.2103,80.65
16,28.6872,77.2103,65.35
17,28.6872,77.2103,61.3
18,28.6872,77.2103,74.23
19,28.6872,77.2103,101.03
20,28.6872,77.2103,124.1
21,28.6872,77.2103,191.75
22,28.6872,77.2103,200.79
23,28.6872,77.2103,206.86
0,28.6872,77.2103,193.58
1,28.6872,77.2103,203.6
2,28.6872,77.2103,196.15
3,28.6872,77.2103,157.06
4,28.6872,77.2103,179.15
5,28.6872,77.2103,288.48
6,28.6872,77.2103,242.92
7,28.6872,77.2103,200.26
8,28.6872,77.2103,206.82
9,28.6872,77.2103,205.32
10,28.6872,77.2103,170.99
11,28.6872,77.2103,157.79
12,28.6872,77.2103,118.19
13,28.6872,77.2103,84.57
14,28.6872,77.2103,78.22
15,28.6872,77.2103,87.05
16,28.6872,77.2103,86.16
17,28.6872,77.2103,103.2
18,28.6872,77.2103,120.32
19,28.6872,77.2103,113.22
20,28.6872,77.2103,121.03
21,28.6872,77.2103,104.95
22,28.6872,77.2103,78.85
23,28.6872,77.2103,81.88
0,28.6872,77.2103,81.47
1,28.6872,77.2103,80.76
2,28.6872,77.2103,74.62
3,28.6872,77.2103,91.31
4,28.6872,77.2103,117.93
5,28.6872,77.2103,101.85
6,28.6872,77.2103,88.86
7,28.6872,77.2103,75.69
8,28.6872,77.2103,90.57
9,28.6872,77.2103,99.06
10,28.6872,77.2103,85.9
11,28.6872,77.2103,86.86
12,28.6872,77.2103,42.01
13,28.6872,77.2103,51.14
14,28.6872,77.2103,73.37
15,28.6872,77.2103,71.97
16,28.6872,77.2103,52.67
17,28.6872,77.2103,36.03
18,28.6872,77.2103,46.29
19,28.6872,77.2103,78.36
20,28.6872,77.2103,82.38
21,28.6872,77.2103,78.44
22,28.6872,77.2103,69
23,28.6872,77.2103,52.87
0,28.6872,77.2103,62.08
1,28.6872,77.2103,62.07
2,28.6872,77.2103,71.91
3,28.6872,77.2103,75.72
4,28.6872,77.2103,76.83
5,28.6872,77.2103,89.87
6,28.6872,77.2103,83.78
7,28.6872,77.2103,71.17
8,28.6872,77.2103,66.65
9,28.6872,77.2103,48.53
10,28.6872,77.2103,37.27
11,28.6872,77.2103,58.57
12,28.6872,77.2103,41.94
13,28.6872,77.2103,33.52
14,28.6872,77.2103,40.72
15,28.6872,77.2103,40.25
16,28.6872,77.2103,45.06
17,28.6872,77.2103,21.74
18,28.6872,77.2103,29.49
19,28.6872,77.2103,41.79
20,28.6872,77.2103,69.4
21,28.6872,77.2103,68.17
22,28.6872,77.2103,73.05
23,28.6872,77.2103,56.68
0,28.6872,77.2103,31.98
1,28.6872,77.2103,26.94
2,28.6872,77.2103,34.47
3,28.6872,77.2103,39.6
4,28.6872,77.2103,69.5
5,28.6872,77.2103,90.29
6,28.6872,77.2103,73.98
7,28.6872,77.2103,53.08
8,28.6872,77.2103,33.4
9,28.6872,77.2103,34.64
10,28.6872,77.2103,59.74
11,28.6872,77.2103,62.33
12,28.6872,77.2103,47.51
13,28.6872,77.2103,66.59
14,28.6872,77.2103,59.65
15,28.6872,77.2103,59.73
16,28.6872,77.2103,32.31
17,28.6872,77.2103,15.5
18,28.6872,77.2103,28.8
19,28.6872,77.2103,46.24
20,28.6872,77.2103,78.22
21,28.6872,77.2103,86.01
22,28.6872,77.2103,98.52
23,28.6872,77.2103,119.09
0,28.6872,77.2103,101.44
1,28.6872,77.2103,115.09
2,28.6872,77.2103,119.29
3,28.6872,77.2103,121.06
4,28.6872,77.2103,125.46
5,28.6872,77.2103,147.08
6,28.6872,77.2103,187.46
7,28.6872,77.2103,159.27
8,28.6872,77.2103,116.5
9,28.6872,77.2103,107.91
10,28.6872,77.2103,96.01
11,28.6872,77.2103,93.08
12,28.6872,77.2103,52.2
13,28.6872,77.2103,27.03
14,28.6872,77.2103,64.93
15,28.6872,77.2103,78.84
16,28.6872,77.2103,57.77
17,28.6872,77.2103,50.59
18,28.6872,77.2103,37.39
19,28.6872,77.2103,50.06
20,28.6872,77.2103,81.95
21,28.6872,77.2103,115.7
22,28.6872,77.2103,136.17
23,28.6872,77.2103,158.24
0,28.6872,77.2103,167.66
1,28.6872,77.2103,181.81
2,28.6872,77.2103,147.59
3,28.6872,77.2103,140.76
4,28.6872,77.2103,180.21
5,28.6872,77.2103,218.85
6,28.6872,77.2103,252.93
7,28.6872,77.2103,268.16
8,28.6872,77.2103,213.38
9,28.6872,77.2103,259.65
10,28.6872,77.2103,195.17
11,28.6872,77.2103,85.28
12,28.6872,77.2103,45.02
13,28.6872,77.2103,37.1
14,28.6872,77.2103,34.61
15,28.6872,77.2103,46.4
16,28.6872,77.2103,35.43
17,28.6872,77.2103,31.18
18,28.6872,77.2103,37.64
19,28.6872,77.2103,53.94
20,28.6872,77.2103,74.68
21,28.6872,77.2103,78.33
22,28.6872,77.2103,82.04
23,28.6872,77.2103,84.78
0,28.6872,77.2103,103.07
1,28.6872,77.2103,104.54
2,28.6872,77.2103,81.94
3,28.6872,77.2103,80.01
4,28.6872,77.2103,122.43
5,28.6872,77.2103,142.54
6,28.6872,77.2103,82.12
7,28.6872,77.2103,94.57
8,28.6872,77.2103,134.19
9,28.6872,77.2103,150.65
10,28.6872,77.2103,112.37
11,28.6872,77.2103,81.98
12,28.6872,77.2103,37.87
13,28.6872,77.2103,22.06
14,28.6872,77.2103,15.4
15,28.6872,77.2103,22.56
16,28.6872,77.2103,27.9
17,28.6872,77.2103,33.63
18,28.6872,77.2103,32.52
19,28.6872,77.2103,63.56
20,28.6872,77.2103,78.08
21,28.6872,77.2103,98.33
22,28.6872,77.2103,140.98
23,28.6872,77.2103,168.26
0,28.6872,77.2103,171.68
1,28.6872,77.2103,203.22
2,28.6872,77.2103,230.65
3,28.6872,77.2103,171.45
4,28.6872,77.2103,150.11
5,28.6872,77.2103,160.34
6,28.6872,77.2103,140.28
7,28.6872,77.2103,150.09
8,28.6872,77.2103,154.85
9,28.6872,77.2103,148.6
10,28.6872,77.2103,93.76
11,28.6872,77.2103,81.28
12,28.6872,77.2103,47.76
13,28.6872,77.2103,53.38
14,28.6872,77.2103,62.97
15,28.6872,77.2103,65.97
16,28.6872,77.2103,55.75
17,28.6872,77.2103,75.72
18,28.6872,77.2103,92.45
19,28.6872,77.2103,84.18
20,28.6872,77.2103,103.67
21,28.6872,77.2103,97.91
22,28.6872,77.2103,77.78
23,28.6872,77.2103,62.44
0,28.6872,77.2103,62.16
1,28.6872,77.2103,62.91
2,28.6872,77.2103,72.18
3,28.6872,77.2103,99.84
4,28.6872,77.2103,96.71
5,28.6872,77.2103,97.91
6,28.6872,77.2103,92.22
7,28.6872,77.2103,99.58
8,28.6872,77.2103,89.3
9,28.6872,77.2103,72.95
10,28.6872,77.2103,94.45
11,28.6872,77.2103,97.51
12,28.6872,77.2103,81.39
13,28.6872,77.2103,66.74
14,28.6872,77.2103,54.53
15,28.6872,77.2103,56.03
16,28.6872,77.2103,41.52
17,28.6872,77.2103,53.06
18,28.6872,77.2103,73.72
19,28.6872,77.2103,94.19
20,28.6872,77.2103,116.49
21,28.6872,77.2103,115.13
22,28.6872,77.2103,118.24
23,28.6872,77.2103,82.31
0,28.6872,77.2103,53.71
1,28.6872,77.2103,78.65
2,28.6872,77.2103,64.68
3,28.6872,77.2103,50.97
4,28.6872,77.2103,47.3
5,28.6872,77.2103,48.32
6,28.6872,77.2103,46.31
7,28.6872,77.2103,11.6
8,28.6872,77.2103,6.62
9,28.6872,77.2103,16.13
10,28.6872,77.2103,19.9
11,28.6872,77.2103,57.05
12,28.6872,77.2103,117.11
13,28.6872,77.2103,39.17
14,28.6872,77.2103,25.83
15,28.6872,77.2103,11.93
16,28.6872,77.2103,2.02
17,28.6872,77.2103,6.43
18,28.6872,77.2103,9.83
19,28.6872,77.2103,28.37
20,28.6872,77.2103,44.03
21,28.6872,77.2103,49.16
22,28.6872,77.2103,45.06
23,28.6872,77.2103,42.4
0,28.6872,77.2103,34.77
1,28.6872,77.2103,29.86
2,28.6872,77.2103,28.62
3,28.6872,77.2103,21.67
4,28.6872,77.2103,30.44
5,28.6872,77.2103,48.51
6,28.6872,77.2103,50.59
7,28.6872,77.2103,48.53
8,28.6872,77.2103,45.4
9,28.6872,77.2103,45.95
10,28.6872,77.2103,41.65
11,28.6872,77.2103,40.18
12,28.6872,77.2103,47.2
13,28.6872,77.2103,61.36
14,28.6872,77.2103,56.75
15,28.6872,77.2103,56.83
16,28.6872,77.2103,45.66
0,28.566,77.1767,210.5
1,28.566,77.1767,197.75
2,28.566,77.1767,154.5
3,28.566,77.1767,154.25
4,28.566,77.1767,152.25
5,28.566,77.1767,140
6,28.566,77.1767,169.5
7,28.566,77.1767,214.25
8,28.566,77.1767,228.75
9,28.566,77.1767,255.25
10,28.566,77.1767,224
11,28.566,77.1767,161.25
12,28.566,77.1767,95.5
13,28.566,77.1767,84.5
14,28.566,77.1767,83.25
15,28.566,77.1767,82.5
16,28.566,77.1767,76
17,28.566,77.1767,72
18,28.566,77.1767,79.25
19,28.566,77.1767,101.25
20,28.566,77.1767,181.25
21,28.566,77.1767,246.5
22,28.566,77.1767,217.25
23,28.566,77.1767,216.25
0,28.566,77.1767,196.25
1,28.566,77.1767,196
2,28.566,77.1767,157
3,28.566,77.1767,132.75
4,28.566,77.1767,149.25
5,28.566,77.1767,172.75
6,28.566,77.1767,182.75
7,28.566,77.1767,228.25
8,28.566,77.1767,250
9,28.566,77.1767,258.75
10,28.566,77.1767,204
11,28.566,77.1767,106
12,28.566,77.1767,106
13,28.566,77.1767,74
14,28.566,77.1767,81
15,28.566,77.1767,88
16,28.566,77.1767,75
17,28.566,77.1767,66
18,28.566,77.1767,72
19,28.566,77.1767,92
20,28.566,77.1767,158
21,28.566,77.1767,200
22,28.566,77.1767,218
23,28.566,77.1767,204
0,28.566,77.1767,184
1,28.566,77.1767,179
2,28.566,77.1767,156
3,28.566,77.1767,135
4,28.566,77.1767,188
5,28.566,77.1767,222
6,28.566,77.1767,262
7,28.566,77.1767,246
8,28.566,77.1767,241
9,28.566,77.1767,252
10,28.566,77.1767,202
11,28.566,77.1767,140
12,28.566,77.1767,108
13,28.566,77.1767,88
14,28.566,77.1767,83
15,28.566,77.1767,90
16,28.566,77.1767,72
17,28.566,77.1767,84
18,28.566,77.1767,81
19,28.566,77.1767,69
20,28.566,77.1767,91
21,28.566,77.1767,132
22,28.566,77.1767,123
0,28.566,77.1767,85
1,28.566,77.1767,97
2,28.566,77.1767,102
3,28.566,77.1767,90
4,28.566,77.1767,103
5,28.566,77.1767,96
6,28.566,77.1767,94
7,28.566,77.1767,114
8,28.566,77.1767,113.25
9,28.566,77.1767,102.5
10,28.566,77.1767,88.75
11,28.566,77.1767,69.5
12,28.566,77.1767,69.25
13,28.566,77.1767,50.25
14,28.566,77.1767,57.75
15,28.566,77.1767,68.75
16,28.566,77.1767,49.25
17,28.566,77.1767,50
18,28.566,77.1767,40.25
19,28.566,77.1767,24.5
20,28.566,77.1767,58.75
21,28.566,77.1767,57.25
22,28.566,77.1767,58.75
23,28.566,77.1767,67.75
0,28.566,77.1767,82
1,28.566,77.1767,61.25
2,28.566,77.1767,55.75
3,28.566,77.1767,65.25
4,28.566,77.1767,57
5,28.566,77.1767,101.75
6,28.566,77.1767,76.5
7,28.566,77.1767,96.25
8,28.566,77.1767,77
9,28.566,77.1767,86.75
10,28.566,77.1767,55
11,28.566,77.1767,58.75
12,28.566,77.1767,73.75
13,28.566,77.1767,54.75
14,28.566,77.1767,59.25
15,28.566,77.1767,93.25
16,28.566,77.1767,60.5
17,28.566,77.1767,38
18,28.566,77.1767,22.25
20,28.566,77.1767,2
21,28.566,77.1767,46
22,28.566,77.1767,48.25
23,28.566,77.1767,59.25
0,28.566,77.1767,68.5
1,28.566,77.1767,63
2,28.566,77.1767,71.75
3,28.566,77.1767,50.25
4,28.566,77.1767,51.5
5,28.566,77.1767,80.75
6,28.566,77.1767,82.25
7,28.566,77.1767,85
8,28.566,77.1767,93.75
9,28.566,77.1767,73.5
10,28.566,77.1767,64.5
11,28.566,77.1767,53.75
12,28.566,77.1767,61.75
13,28.566,77.1767,58.5
14,28.566,77.1767,59.5
15,28.566,77.1767,75.5
16,28.566,77.1767,45
17,28.566,77.1767,38.75
18,28.566,77.1767,32.75
19,28.566,77.1767,25.5
20,28.566,77.1767,61.25
21,28.566,77.1767,92
22,28.566,77.1767,93
23,28.566,77.1767,88.5
0,28.566,77.1767,87.5
1,28.566,77.1767,102.25
2,28.566,77.1767,89.5
3,28.566,77.1767,105.5
4,28.566,77.1767,145.5
5,28.566,77.1767,143.5
6,28.566,77.1767,114.5
7,28.566,77.1767,89.75
8,28.566,77.1767,74.75
9,28.566,77.1767,76
10,28.566,77.1767,70.5
11,28.566,77.1767,69.75
12,28.566,77.1767,89.75
13,28.566,77.1767,89
14,28.566,77.1767,68.75
15,28.566,77.1767,68
16,28.566,77.1767,59.25
17,28.566,77.1767,46.5
18,28.566,77.1767,43.5
19,28.566,77.1767,64
20,28.566,77.1767,177.5
21,28.566,77.1767,245.75
22,28.566,77.1767,254
23,28.566,77.1767,236.75
0,28.566,77.1767,187.5
1,28.566,77.1767,174.75
2,28.566,77.1767,133.5
3,28.566,77.1767,161.75
4,28.566,77.1767,199.5
5,28.566,77.1767,174.5
6,28.566,77.1767,162.75
7,28.566,77.1767,177
8,28.566,77.1767,228.25
9,28.566,77.1767,222.5
10,28.566,77.1767,149.25
11,28.566,77.1767,92.75
12,28.566,77.1767,84.25
13,28.566,77.1767,77.75
14,28.566,77.1767,49.25
15,28.566,77.1767,54
16,28.566,77.1767,48
18,28.566,77.1767,57
19,28.566,77.1767,58.5
20,28.566,77.1767,66.75
21,28.566,77.1767,82.25
22,28.566,77.1767,103.5
23,28.566,77.1767,133
0,28.566,77.1767,142.75
1,28.566,77.1767,135
2,28.566,77.1767,135.75
3,28.566,77.1767,145.25
4,28.566,77.1767,135.75
5,28.566,77.1767,126
6,28.566,77.1767,138
7,28.566,77.1767,146
8,28.566,77.1767,135.5
9,28.566,77.1767,110.25
10,28.566,77.1767,96.75
11,28.566,77.1767,82
12,28.566,77.1767,80.75
13,28.566,77.1767,58
14,28.566,77.1767,38.25
15,28.566,77.1767,62
16,28.566,77.1767,40.75
17,28.566,77.1767,42
18,28.566,77.1767,43.75
19,28.566,77.1767,59
20,28.566,77.1767,161.75
21,28.566,77.1767,215.5
22,28.566,77.1767,198.75
23,28.566,77.1767,171
0,28.566,77.1767,164.75
1,28.566,77.1767,155
2,28.566,77.1767,91
3,28.566,77.1767,78.25
4,28.566,77.1767,88
7,28.566,77.1767,136
8,28.566,77.1767,136.75
9,28.566,77.1767,140.75
10,28.566,77.1767,127
11,28.566,77.1767,65
12,28.566,77.1767,53.25
13,28.566,77.1767,61
14,28.566,77.1767,62.5
15,28.566,77.1767,75.75
16,28.566,77.1767,49.25
17,28.566,77.1767,58.5
18,28.566,77.1767,62
19,28.566,77.1767,66
20,28.566,77.1767,51
21,28.566,77.1767,57
22,28.566,77.1767,86
23,28.566,77.1767,92
0,28.566,77.1767,81
1,28.566,77.1767,89
2,28.566,77.1767,59
3,28.566,77.1767,66
4,28.566,77.1767,78
5,28.566,77.1767,72
6,28.566,77.1767,83
7,28.566,77.1767,94
8,28.566,77.1767,86
9,28.566,77.1767,96
10,28.566,77.1767,84
11,28.566,77.1767,69
12,28.566,77.1767,63
13,28.566,77.1767,62
14,28.566,77.1767,58
15,28.566,77.1767,70
16,28.566,77.1767,59
17,28.566,77.1767,51
18,28.566,77.1767,46
19,28.566,77.1767,34
20,28.566,77.1767,70
21,28.566,77.1767,77
22,28.566,77.1767,79
23,28.566,77.1767,90
0,28.566,77.1767,91
1,28.566,77.1767,123
2,28.566,77.1767,91
3,28.566,77.1767,80
4,28.566,77.1767,64
5,28.566,77.1767,51
6,28.566,77.1767,44
7,28.566,77.1767,25
8,28.566,77.1767,6
9,28.566,77.1767,23
10,28.566,77.1767,28
11,28.566,77.1767,29
12,28.566,77.1767,29
13,28.566,77.1767,33
14,28.566,77.1767,22
15,28.566,77.1767,18
16,28.566,77.1767,12
17,28.566,77.1767,11
18,28.566,77.1767,11
19,28.566,77.1767,16
20,28.566,77.1767,19
21,28.566,77.1767,31
22,28.566,77.1767,39
23,28.566,77.1767,48
0,28.566,77.1767,45
1,28.566,77.1767,58
2,28.566,77.1767,34
3,28.566,77.1767,31
4,28.566,77.1767,35
5,28.566,77.1767,40
6,28.566,77.1767,40
7,28.566,77.1767,47
8,28.566,77.1767,47
9,28.566,77.1767,55
10,28.566,77.1767,52
11,28.566,77.1767,35
12,28.566,77.1767,39
13,28.566,77.1767,44
14,28.566,77.1767,40
15,28.566,77.1767,48
16,28.566,77.1767,51
0,28.6712,77.3177,178
1,28.6712,77.3177,179.5
2,28.6712,77.3177,203
3,28.6712,77.3177,214
4,28.6712,77.3177,197
5,28.6712,77.3177,175
6,28.6712,77.3177,189.5
7,28.6712,77.3177,234.5
8,28.6712,77.3177,277
9,28.6712,77.3177,279
10,28.6712,77.3177,221.5
11,28.6712,77.3177,164
12,28.6712,77.3177,124.5
13,28.6712,77.3177,100.5
14,28.6712,77.3177,88.5
15,28.6712,77.3177,91
16,28.6712,77.3177,93
17,28.6712,77.3177,87
18,28.6712,77.3177,98.5
19,28.6712,77.3177,129.5
20,28.6712,77.3177,165
21,28.6712,77.3177,200
22,28.6712,77.3177,226.5
23,28.6712,77.3177,220.5
0,28.6712,77.3177,199.5
1,28.6712,77.3177,192.5
2,28.6712,77.3177,186.5
3,28.6712,77.3177,178
4,28.6712,77.3177,184
5,28.6712,77.3177,185
6,28.6712,77.3177,177
7,28.6712,77.3177,190
8,28.6712,77.3177,200
9,28.6712,77.3177,189.5
10,28.6712,77.3177,160.5
11,28.6712,77.3177,148
12,28.6712,77.3177,145
13,28.6712,77.3177,128.5
14,28.6712,77.3177,116.5
15,28.6712,77.3177,100.5
16,28.6712,77.3177,87.25
17,28.6712,77.3177,80.5
18,28.6712,77.3177,91.25
19,28.6712,77.3177,121.75
20,28.6712,77.3177,165.5
21,28.6712,77.3177,186.5
22,28.6712,77.3177,175.75
23,28.6712,77.3177,184
0,28.6712,77.3177,186.5
1,28.6712,77.3177,195.75
2,28.6712,77.3177,195.5
3,28.6712,77.3177,177.25
4,28.6712,77.3177,178.25
5,28.6712,77.3177,214.25
6,28.6712,77.3177,277.25
7,28.6712,77.3177,304
8,28.6712,77.3177,283
9,28.6712,77.3177,276.5
10,28.6712,77.3177,235
11,28.6712,77.3177,165
12,28.6712,77.3177,149.25
13,28.6712,77.3177,129
14,28.6712,77.3177,103
15,28.6712,77.3177,105.75
16,28.6712,77.3177,107.75
17,28.6712,77.3177,117.75
18,28.6712,77.3177,127.25
19,28.6712,77.3177,136.25
20,28.6712,77.3177,129.75
21,28.6712,77.3177,138.5
22,28.6712,77.3177,118.25
23,28.6712,77.3177,111.25
0,28.6712,77.3177,125
1,28.6712,77.3177,123.5
2,28.6712,77.3177,110
3,28.6712,77.3177,112
4,28.6712,77.3177,117.75
5,28.6712,77.3177,120
6,28.6712,77.3177,128.5
7,28.6712,77.3177,127
8,28.6712,77.3177,128.25
9,28.6712,77.3177,131.25
10,28.6712,77.3177,125.25
11,28.6712,77.3177,107.5
12,28.6712,77.3177,86.25
13,28.6712,77.3177,78.75
14,28.6712,77.3177,74.75
15,28.6712,77.3177,85
16,28.6712,77.3177,89
